ValuationID,PropertyID,ValuationDate,LandValue,BuildingValue,TotalValue
732,25512,2013-09-25,,,
733,25512,2017-10-25,,,
734,25512,2011-10-06,,,
735,25512,2015-07-15,,,
736,25512,,,,
737,25512,2014-10-15,,,
738,25512,2015-08-26,,,
739,25512,,,,
740,25512,2012-08-29,,,
741,25512,2015-04-16,,,
742,25512,2012-05-14,,,
743,25512,2013-11-11,,,
744,25512,2010-02-09,,,
745,25512,2013-01-08,,,
746,25512,2013-10-31,,,
747,25512,2013-04-17,,,
748,25512,2012-04-17,,,
749,25512,2013-03-13,,,
750,25512,2013-06-25,,,
751,25512,2011-10-23,,,
752,25512,2014-04-05,,,
753,25512,2013-03-09,,,
754,25512,2017-05-15,,,
755,25512,2012-03-05,,,
756,25512,2014-07-09,,,
757,25512,2013-11-09,,,
758,25512,2014-11-26,,,
759,25512,2010-11-09,,,
760,25512,2015-01-23,,,
761,25512,2013-02-06,,,
762,25512,2011-05-13,,,
763,25512,2013-09-30,,,
764,25512,2017-10-22,,,
765,25512,2015-02-24,,,
766,25512,2014-11-01,,,
767,25512,,,,
768,25512,,,,
769,25512,2011-06-14,,,
770,25512,2016-10-21,,,
771,25512,,,,
772,25512,2015-01-03,,,
773,25512,2010-08-21,,,
774,25512,2012-11-08,,,
775,25512,2016-04-03,,,
776,25512,,,,
777,25512,2015-02-16,,,
778,25512,2012-12-30,,,
779,25512,2016-06-07,,,
780,25512,,,,
781,25512,2016-06-06,,,
782,25512,2013-05-12,,,
783,25512,2011-08-05,,,
784,25512,2017-10-19,,,
785,25512,2017-05-13,,,
786,25512,2015-04-19,,,
787,25512,2016-12-23,,,
788,25512,2017-07-23,,,
789,25512,,,,
790,25512,2014-09-24,,,
791,25512,2015-11-24,,,
792,25512,2017-02-02,,,
793,25512,2010-01-25,,,
794,25512,2015-10-01,,,
795,25512,,,,
796,25512,2011-01-16,,,
797,25512,2014-12-05,,,
798,25512,2014-08-31,,,
799,25512,2010-10-03,,,
800,25512,2015-07-01,,,
801,25512,2014-12-12,,,
802,25512,2011-02-12,,,
803,25512,2013-02-26,,,
804,25512,2016-08-21,,,
805,25512,,,,
806,25512,2011-06-07,,,
807,25512,2012-06-04,,,
808,25512,2010-05-12,,,
809,25512,2014-09-20,,,
810,25512,2012-06-30,,,
811,25512,2013-01-17,,,
812,25512,2014-05-19,,,
813,25512,,,,
814,25512,2014-04-25,,,
815,25512,2017-05-01,,,
816,25512,2015-08-12,,,
817,25512,2012-08-15,,,
818,25512,2011-03-19,,,
819,25512,2014-05-27,,,
820,25512,2015-12-31,,,
821,25512,2013-07-01,,,
822,25512,2013-04-22,,,
823,25512,2011-01-16,,,
824,25512,2016-05-28,,,
825,25512,2013-11-16,,,
826,25512,2013-04-05,,,
827,25512,2016-01-24,,,
828,25512,2015-04-17,,,
829,25512,2012-08-13,,,
830,25512,2017-03-21,,,
831,25512,2011-06-21,,,
832,25512,,,,
833,25512,2016-02-08,,,
834,25512,2011-01-06,,,
835,25512,2014-10-13,,,
836,25512,2017-07-25,,,
837,25512,2015-08-08,,,
838,25512,2015-01-01,,,
839,25512,2014-09-01,,,
840,25512,2013-03-04,,,
841,25512,2013-06-14,,,
842,25512,2015-11-06,,,
843,25512,2010-12-20,,,
844,25512,2011-03-18,,,
845,25512,2013-12-14,32000,95100,130200
846,25512,2010-07-26,32000,159000,207000
847,25512,2013-03-26,32000,129000,161000
848,25512,2015-09-07,32000,161100,193100
849,25512,2013-06-24,32000,134400,166400
850,25512,2017-04-25,28800,130000,169800
851,25512,2012-08-20,32000,92800,150800
852,25512,2012-05-16,32000,90200,122200
853,25512,2017-10-01,32000,99200,131200
854,25512,2015-07-15,32000,114100,146100
855,25512,2010-03-29,32000,92700,134800
856,25512,,32000,130300,162300
857,25512,2017-01-22,32000,170000,228300
858,25512,2011-12-02,32000,170000,228300
859,25512,2011-04-10,32000,170000,228300
860,25512,2012-05-24,32000,122800,154800
861,25512,2017-05-04,32000,135800,167800
862,25512,2016-08-28,32000,113300,147600
863,25512,,32000,115900,165200
864,25512,,15000,81300,96300
865,25512,2011-09-25,15000,81300,96300
866,25512,2015-06-13,15000,87800,102800
867,25512,2014-01-22,15000,87800,102800
868,25512,2010-10-07,,,
869,25512,2012-08-12,,,
870,25512,2013-07-19,,,
871,25512,2016-01-10,,,
872,25512,2012-10-16,,,
873,25512,2010-05-10,,,
874,25512,2013-12-11,,,
875,25512,2016-07-31,,,
876,25512,2013-10-24,,,
877,25512,2013-06-13,,,
878,25512,2013-08-01,,,
879,25512,2015-04-23,,,
880,25512,2017-11-19,,,
881,25512,2012-07-19,,,
882,25512,2011-08-25,,,
883,25512,2011-01-23,,,
884,25512,2012-07-17,,,
885,25512,2012-05-31,,,
886,25512,2011-06-09,,,
887,25512,2015-07-06,,,
888,25512,2015-06-08,,,
889,25512,2017-10-31,,,
890,25512,2016-10-02,,,
891,25512,2010-08-25,,,
892,25512,2014-09-06,,,
893,25512,,,,
894,25512,2014-04-23,,,
895,25512,2016-09-04,,,
896,25512,2017-01-04,,,
897,25512,2014-06-15,,,
898,25512,2015-12-15,,,
899,25512,2014-04-07,46300,152700,199000
900,25512,2013-08-01,46300,170900,218000
901,25512,,46300,176900,223200
902,25512,2014-06-04,46300,151500,197800
903,25512,,46300,225400,275700
904,25512,2010-01-20,46300,122000,168300
905,25512,2017-07-11,46300,172200,218500
906,25512,2014-11-17,46300,172200,218500
907,25512,2016-05-21,46300,100700,147000
908,25512,2016-06-25,25000,105600,130600
909,25512,2014-11-17,25000,71200,96200
910,25512,2010-02-06,25000,70700,96100
911,25512,,22000,68400,90400
912,25512,2012-05-18,22000,98700,120700
913,25512,,22000,69700,91700
914,25512,2012-05-20,22000,95500,117500
915,25512,2012-04-18,22000,76800,100300
916,25512,2013-11-20,22000,110800,132800
917,25512,2017-01-16,22000,110800,132800
918,25512,2015-12-15,22000,147800,170700
919,25512,2016-07-14,22000,147800,170700
920,25512,2013-05-30,22000,147800,170700
921,25512,2010-09-21,22000,82300,118500
922,25512,2010-07-29,25300,83500,110400
923,25512,2011-02-17,25000,138400,180800
924,25512,2017-04-01,23000,81000,104000
925,25512,2010-04-29,15000,67000,83000
926,25512,2013-04-24,15000,67200,82600
927,25512,2011-01-17,15000,60500,75500
928,25512,2015-09-05,23000,74300,97300
929,25512,2012-12-06,23000,87000,117200
930,25512,2016-02-24,,,
931,25512,2011-01-04,,,
932,25512,2017-03-14,,,
933,25512,2013-01-21,,,
934,25512,2015-03-13,,,
935,25512,2012-05-03,,,
936,25512,2013-12-16,,,
937,25512,2012-12-31,,,
938,25512,2012-04-20,,,
939,25512,2013-04-16,,,
940,25512,2015-03-04,,,
941,25512,2012-07-01,,,
942,25512,2012-12-30,,,
943,25512,2016-05-13,,,
944,25512,2016-07-29,,,
945,25512,2016-11-25,,,
946,25512,2016-08-29,,,
947,25512,2012-03-25,,,
948,25512,2010-08-19,,,
949,25512,2013-12-01,32000,94900,128500
950,25512,2015-11-27,32000,100000,132000
951,25512,2010-09-03,32000,109500,141500
952,25512,2017-04-24,32000,102500,134500
953,25512,2010-11-02,32000,118700,150700
954,25512,2013-10-07,32000,100400,132400
955,25512,2014-08-14,32000,0,32000
956,25512,2016-11-29,32000,121900,158000
957,25512,2011-12-17,32000,191300,263700
958,25512,2011-10-31,32000,208900,240900
959,25512,2017-01-31,,,
960,25512,2016-03-01,,,
961,25512,2010-02-06,,,
962,25512,2017-10-05,,,
963,25512,2011-06-18,,,
964,25512,2011-06-10,,,
965,25512,2010-07-28,,,
966,25512,2010-07-29,,,
967,25512,,,,
968,25512,2016-06-15,,,
969,25512,2014-03-12,,,
970,25512,2013-04-08,,,
971,25512,,,,
972,25512,2017-05-01,,,
973,25512,2011-01-14,,,
974,25512,2010-08-08,,,
975,25512,2013-08-08,,,
976,25512,2016-09-22,,,
977,25512,2013-07-13,,,
978,25512,2017-12-09,,,
979,25512,2012-08-07,,,
980,25512,2012-10-01,,,
981,25512,2015-09-24,,,
982,25512,2013-11-30,,,
983,25512,2015-10-20,,,
984,25512,2017-11-16,,,
985,25512,2012-08-18,,,
986,25512,2013-08-18,,,
987,25512,2013-10-12,,,
988,25512,2013-02-10,,,
989,25512,2014-03-21,,,
990,25512,2016-03-11,,,
991,25512,2013-08-13,,,
992,25512,2014-10-27,,,
993,25512,2011-03-29,,,
994,25512,2012-10-13,,,
995,25512,2017-06-16,,,
996,25512,2017-10-07,,,
997,25512,2017-06-28,,,
998,25512,2016-01-07,,,
999,25512,2011-11-21,,,
1000,25512,2016-03-13,,,
1001,25512,2011-02-09,,,
1002,25512,2013-02-18,,,
1003,25512,2011-02-05,,,
1004,25512,2012-06-12,,,
1005,25512,2012-09-25,,,
1006,25512,2010-05-03,,,
1007,25512,2015-12-28,,,
1008,25512,2011-08-07,,,
1009,25512,,,,
1010,25512,,,,
1011,25512,2016-07-08,,,
1012,25512,2017-07-19,,,
1013,25512,2011-12-17,,,
1014,25512,2015-12-08,,,
1015,25512,2011-05-07,,,
1016,25512,2014-05-19,,,
1017,25512,2012-01-27,,,
1018,25512,2015-02-05,,,
1019,25512,2011-03-01,,,
1020,25512,2012-08-05,,,
1021,25512,2010-03-26,,,
1022,25512,2013-06-24,,,
1023,25512,2015-12-09,,,
1024,25512,2016-05-02,,,
1025,25512,2013-11-20,,,
1026,25512,2010-10-30,,,
1027,25512,2016-11-30,,,
1028,25512,2017-12-25,,,
1029,25512,,,,
1030,25512,2016-09-02,,,
1031,25512,2011-06-14,,,
1032,25512,2016-12-14,,,
1033,25512,2016-12-01,,,
1034,25512,2013-07-07,,,
1035,25512,,,,
1036,25512,2011-03-10,,,
1037,25512,2016-08-16,,,
1038,25512,2012-12-06,,,
1039,25512,2014-10-10,,,
1040,25512,2017-05-16,,,
1041,25512,2011-01-15,,,
1042,25512,2012-09-15,,,
1043,25512,2010-05-03,,,
1044,25512,2010-01-27,,,
1045,25512,2014-10-17,,,
1046,25512,2014-03-17,,,
1047,25512,2015-03-07,,,
1048,25512,2012-11-18,,,
1049,25512,2014-07-28,,,
1050,25512,2010-08-19,,,
1051,25512,2016-06-04,,,
1052,25512,,,,
1053,25512,2013-01-23,,,
1054,25512,2015-06-05,,,
1055,25512,2011-04-02,,,
1056,25512,2014-04-17,,,
1057,25512,,,,
1058,25512,2012-02-18,,,
1059,25512,2015-06-10,,,
1060,25512,2015-12-28,,,
1061,25512,2017-09-16,,,
1062,25512,2012-01-21,,,
1063,25512,2011-09-18,,,
1064,25512,2012-07-02,,,
1065,25512,2012-05-19,,,
1066,25512,2016-05-30,,,
1067,25512,2016-03-01,,,
1068,25512,2012-05-15,,,
1069,25512,2014-09-18,,,
1070,25512,2015-02-23,,,
1071,25512,2014-09-26,,,
1072,25512,2015-08-12,,,
1073,25512,2014-11-17,,,
1074,25512,2016-01-12,,,
1075,25512,2014-09-05,,,
1076,25512,2013-11-26,,,
1077,25512,2011-02-06,,,
1078,25512,2010-10-20,,,
1079,25512,2011-02-22,,,
1080,25512,,,,
1081,25512,2015-08-05,,,
1082,25512,2013-10-16,,,
1083,25512,2015-05-29,,,
1084,25512,2017-11-16,,,
1085,25512,2011-09-09,,,
1086,25512,2013-10-25,,,
1087,25512,2010-09-12,,,
1088,25512,2014-11-23,,,
1089,25512,2014-08-12,,,
1090,25512,2013-04-04,,,
1091,25512,2011-02-11,,,
1092,25512,2017-05-07,,,
1093,25512,,,,
1094,25512,2015-03-22,,,
1095,25512,2010-01-17,,,
1096,25512,2013-09-21,,,
1097,25512,2017-09-30,,,
1098,25512,2014-12-17,22000,137900,159900
1099,25512,2013-10-23,25000,101300,130600
1100,25512,2016-08-22,23000,82900,114300
1101,25512,2014-08-11,22000,70500,92500
1102,25512,2010-07-29,25300,92000,120300
1103,25512,2015-03-25,25300,92000,120300
1104,25512,2013-11-07,22000,101000,123800
1105,25512,2011-07-14,22000,72500,94500
1106,25512,2017-12-19,22000,84600,106600
1107,25512,2011-04-26,22000,86000,108000
1108,25512,2017-06-21,22000,119800,141800
1109,25512,2012-09-29,22000,83600,105600
1110,25512,2017-05-31,22000,68900,90900
1111,25512,2011-07-27,22000,101400,123400
1112,25512,2014-10-30,22000,101400,123400
1113,25512,2016-09-12,22000,66700,88700
1114,25512,2012-05-30,15300,87000,103300
1115,25512,2011-01-20,15300,56700,73300
1116,25512,2012-07-25,15300,34100,49400
1117,25512,2011-08-02,15300,32800,48100
1118,25512,2012-10-25,11500,0,11500
1119,25512,2017-06-26,15300,42700,58000
1120,25512,2013-09-02,15300,0,15300
1121,25512,2016-05-17,15300,77200,92500
1122,25512,2015-06-22,15300,0,15300
1123,25512,,15300,0,15300
1124,25512,2016-03-26,15300,58000,73300
1125,25512,2013-05-21,15300,47100,62400
1126,25512,2017-12-26,15300,62200,77500
1127,25512,2016-08-11,15300,64300,79600
1128,25512,2015-10-30,15300,81600,97900
1129,25512,2014-01-22,15300,92300,107600
1130,25512,2014-07-24,15300,34500,49800
1131,25512,2014-08-07,15300,35400,50700
1132,25512,2016-09-10,22000,70000,92000
1133,25512,2014-04-15,15300,98500,113800
1134,25512,2014-07-30,15300,75300,90600
1135,25512,2015-04-29,15300,65500,81600
1136,25512,2010-11-06,15300,41900,57200
1137,25512,2016-09-24,17200,76900,94100
1138,25512,2011-07-25,17200,76900,94100
1139,25512,2017-10-15,24500,96800,121700
1140,25512,2013-07-11,24500,105000,129500
1141,25512,2012-04-18,24500,101300,125800
1142,25512,2012-03-16,24500,76700,101200
1143,25512,2014-12-10,24500,93400,117900
1144,25512,,15300,67800,84500
1145,25512,2015-06-04,15300,54200,69500
1146,25512,2012-12-27,15300,96300,111600
1147,25512,2013-01-10,15300,113200,129300
1148,25512,2017-12-18,15300,69700,85000
1149,25512,2015-04-28,15300,104700,120000
1150,25512,2013-07-02,15300,94200,111000
1151,25512,2011-12-21,15300,102800,129700
1152,25512,2011-09-30,15300,102800,129700
1153,25512,2014-09-08,15300,84800,102200
1154,25512,2012-02-21,,,
1155,25512,2011-02-12,,,
1156,25512,2011-10-10,,,
1157,25512,2015-01-10,,,
1158,25512,2011-08-17,,,
1159,25512,2011-09-18,,,
1160,25512,2013-09-26,,,
1161,25512,2017-02-27,,,
1162,25512,2012-06-27,,,
1163,25512,2012-10-03,,,
1164,25512,2012-06-04,,,
1165,25512,2010-04-19,,,
1166,25512,,,,
1167,25512,2011-05-15,,,
1168,25512,2013-05-28,,,
1169,25512,2014-11-19,,,
1170,25512,2012-09-26,,,
1171,25512,2014-01-02,,,
1172,25512,2010-12-21,17000,62200,79200
1173,25512,2014-10-29,,,
1174,25512,2017-11-13,,,
1175,25512,2015-04-01,,,
1176,25512,2013-09-14,,,
1177,25512,2011-05-09,,,
1178,25512,2012-05-30,,,
1179,25512,2011-08-18,,,
1180,25512,2017-09-01,,,
1181,25512,2015-03-16,,,
1182,25512,2013-06-17,,,
1183,25512,2015-01-28,,,
1184,25512,2013-03-21,,,
1185,25512,2011-11-15,,,
1186,25512,2012-09-14,,,
1187,25512,2013-09-16,,,
1188,25512,2016-09-15,,,
1189,25512,2017-06-11,,,
1190,25512,2012-04-08,,,
1191,25512,2013-10-25,,,
1192,25512,2011-08-10,42500,65600,110100
1193,25512,2010-06-24,59500,99200,162300
1194,25512,2014-08-11,34000,79200,115300
1195,25512,2013-11-11,48500,0,48500
1196,25512,2011-10-06,80600,76000,177500
1197,25512,2017-04-04,83200,53300,152600
1198,25512,2017-02-07,34000,81000,116400
1199,25512,2015-01-13,67000,0,67000
1200,25512,2017-12-10,,,
1201,25512,2015-11-05,,,
1202,25512,2013-01-01,,,
1203,25512,2012-01-06,,,
1204,25512,2011-06-20,,,
1205,25512,2015-05-21,,,
1206,25512,,,,
1207,25512,2014-01-03,,,
1208,25512,2014-10-22,,,
1209,25512,,,,
1210,25512,2016-10-19,,,
1211,25512,2010-01-16,,,
1212,25512,2015-08-01,,,
1213,25512,2015-02-15,,,
1214,25512,2011-11-03,,,
1215,25512,2011-05-17,,,
1216,25512,2013-09-01,,,
1217,25512,2016-09-08,,,
1218,25512,2011-08-13,,,
1219,25512,2016-05-01,,,
1220,25512,2012-05-04,,,
1221,25512,2015-03-01,,,
1222,25512,2014-03-03,,,
1223,25512,,43600,179300,222900
1224,25512,2016-11-25,40000,116300,161200
1225,25512,2017-08-28,40000,132500,184300
1226,25512,2012-02-18,40000,195400,235400
1227,25512,2013-02-19,,,
1228,25512,2015-06-12,,,
1229,25512,2011-11-06,,,
1230,25512,2015-09-18,,,
1231,25512,2017-05-15,,,
1232,25512,2014-04-25,,,
1233,25512,2015-10-03,,,
1234,25512,2010-08-11,,,
1235,25512,2010-11-27,,,
1236,25512,2013-11-11,,,
1237,25512,2010-06-27,,,
1238,25512,2015-03-23,,,
1239,25512,,,,
1240,25512,2016-05-01,,,
1241,25512,2011-08-09,,,
1242,25512,2010-02-08,,,
1243,25512,2014-11-13,,,
1244,25512,2013-07-26,,,
1245,25512,,,,
1246,25512,2017-09-24,,,
1247,25512,2011-03-03,,,
1248,25512,2014-05-12,,,
1249,25512,2016-08-19,,,
1250,25512,,,,
1251,25512,2011-06-16,,,
1252,25512,2012-09-26,,,
1253,25512,2010-04-25,,,
1254,25512,2010-07-23,,,
1255,25512,2017-09-21,,,
1256,25512,2013-08-07,,,
1257,25512,2010-12-27,,,
1258,25512,,,,
1259,25512,2017-08-22,,,
1260,25512,,,,
1261,25512,2016-12-31,,,
1262,25512,2015-11-19,,,
1263,25512,2013-04-17,,,
1264,25512,2017-08-15,,,
1265,25512,2016-04-27,,,
1266,25512,2010-08-02,,,
1267,25512,2012-11-02,,,
1268,25512,,,,
1269,25512,2013-12-08,,,
1270,25512,2017-04-21,,,
1271,25512,2015-01-22,,,
1272,25512,2014-04-13,,,
1273,25512,2011-02-19,40000,88800,128800
1274,25512,,40000,135900,208300
1275,25512,2015-08-07,40000,123000,163000
1276,25512,2015-02-28,40000,140000,180000
1277,25512,2010-08-14,40000,94500,136700
1278,25512,2015-12-05,40000,97900,151400
1279,25512,2011-02-28,40000,88000,128000
1280,25512,2017-05-15,40000,124200,164200
1281,25512,,40000,183200,223200
1282,25512,2014-10-19,40000,183200,223200
1283,25512,2013-12-02,40000,157500,197500
1284,25512,2010-08-16,37600,178700,216300
1285,25512,2016-03-23,41700,0,41700
1286,25512,2016-01-12,39100,0,39100
1287,25512,2017-07-11,28000,78500,106500
1288,25512,2010-03-09,28000,84800,112800
1289,25512,,28000,98800,126800
1290,25512,2011-01-27,25000,65400,90400
1291,25512,2015-02-24,25000,82600,107600
1292,25512,,25000,82600,107600
1293,25512,2010-04-19,22000,75600,98900
1294,25512,2012-06-09,28000,121300,150700
1295,25512,2015-03-20,28000,118400,147900
1296,25512,2016-06-24,42000,179500,236800
1297,25512,2015-02-02,20000,122500,142500
1298,25512,2013-03-08,,,
1299,25512,2016-06-01,,,
1300,25512,2012-01-12,,,
1301,25512,2012-05-22,,,
1302,25512,2010-03-04,,,
1303,25512,2017-10-04,,,
1304,25512,2010-03-06,,,
1305,25512,2016-11-22,,,
1306,25512,2015-02-02,,,
1307,25512,2013-08-25,,,
1308,25512,2014-04-09,,,
1309,25512,,,,
1310,25512,2017-05-22,,,
1311,25512,2013-02-09,,,
1312,25512,2012-09-04,,,
1313,25512,2014-10-21,25000,87300,117900
1314,25512,2010-11-02,25000,109900,134900
1315,25512,2013-05-19,25000,109900,134900
1316,25512,2012-04-16,25000,103600,131500
1317,25512,2015-07-18,25000,103600,131500
1318,25512,2013-09-08,25000,103900,128900
1319,25512,2012-07-28,25000,99100,127600
1320,25512,2014-03-13,20000,89000,114800
1321,25512,2012-10-07,20000,55200,75200
1322,25512,2017-08-16,34000,92600,143500
1323,25512,2010-08-21,25000,114100,139100
1324,25512,2014-07-07,22000,98300,130400
1325,25512,2013-05-29,22000,98300,130400
1326,25512,2012-04-08,25000,86400,114200
1327,25512,2017-08-28,22000,62400,84400
1328,25512,2010-07-31,20000,115700,145800
1329,25512,2015-12-10,20000,91700,111700
1330,25512,2013-12-11,20000,113900,136100
1331,25512,,20000,88000,108000
1332,25512,2014-01-16,20000,78900,98900
1333,25512,2010-06-23,40000,88900,132000
1334,25512,2016-02-21,40000,124500,164500
1335,25512,2016-01-07,40000,103600,158200
1336,25512,2013-12-16,37400,98000,135400
1337,25512,2010-03-06,25500,71200,96700
1338,25512,2014-02-17,66300,0,66300
1339,25512,2010-12-28,22000,81200,109100
1340,25512,2015-06-13,25000,82200,107200
1341,25512,2013-06-21,28000,88800,116800
1342,25512,2011-04-26,25000,68400,93400
1343,25512,2012-09-08,25000,70800,95800
1344,25512,2014-10-19,25000,94300,119300
1345,25512,2016-10-09,25000,81000,108100
