RentalID,PropertyID,ClientID,RentalPrice,RentalStartDate,RentalEndDate
528,48234,46995,597.08,2016-01-01,2016-01-03
529,49697,40003,,2012-01-01,2012-01-13
530,22632,25192,1550.8,2016-01-01,2016-01-24
531,36043,2934,1886.28,2014-01-01,2013-12-03
532,31929,28764,2593.41,2017-01-01,2017-01-07
533,2943,1234,718.22,2013-01-01,2013-01-12
534,30985,17465,2185.41,2011-01-01,2011-01-24
535,46523,21816,1560.55,2016-01-01,2016-01-29
536,45379,32720,2373.11,2014-01-01,2014-01-12
537,49813,32180,2808.1,2017-01-01,2016-12-19
538,9560,44614,2617.66,2012-01-01,2012-01-21
539,39219,31544,1576.65,2011-01-01,2010-12-15
540,39449,21298,2812.95,2010-01-01,2010-01-05
541,4637,40580,,2016-01-01,2015-12-19
542,10788,17350,2339.09,2011-01-01,2011-01-05
543,11922,23009,2790.9,2013-01-01,2012-12-10
544,54034,27130,614.03,2017-01-01,2016-12-05
545,19149,5552,,2014-01-01,2013-12-27
546,53465,24675,1794.62,2018-01-01,2017-12-09
547,56218,20365,2919.1,2014-01-01,2014-01-18
548,48274,29129,1429.12,2017-01-01,2016-12-15
549,32759,21506,828.08,2010-01-01,2009-12-26
550,1360,32766,2450.33,2014-01-01,2014-01-09
551,41835,431,1157.41,2010-01-01,2010-01-05
552,31182,32660,906.25,2012-01-01,2011-12-24
553,661,35905,1372.22,2012-01-01,2012-01-06
554,56378,12583,1626.12,2013-01-01,2013-01-29
555,27182,37452,531.1,2010-01-01,2009-12-15
556,4370,23943,1771.75,2011-01-01,2011-01-24
557,20216,36093,2340.06,2012-01-01,2012-01-10
558,53448,14507,1943.24,2011-01-01,2010-12-21
559,23428,7701,1888.44,2013-01-01,2012-12-24
560,31556,49297,2675.94,2010-01-01,2009-12-30
561,17016,12977,,2012-01-01,2011-12-19
562,13677,13397,2333.23,2015-01-01,2015-01-27
563,21371,24201,1075.89,2017-01-01,2016-12-12
564,48493,21397,723.72,2016-01-01,2015-12-25
565,5455,21064,659.92,2012-01-01,2011-12-10
566,37021,33414,884.86,2017-01-01,2016-12-27
567,35654,40823,2094.24,2015-01-01,2015-01-17
568,8683,6881,2821.17,2014-01-01,2014-01-05
569,11626,29179,,2011-01-01,2011-01-30
570,5782,245,742.49,2012-01-01,2011-12-14
571,19940,24484,2263.25,2018-01-01,2017-12-26
572,51426,36092,2059.82,2011-01-01,2010-12-15
573,4200,7546,,2014-01-01,2014-01-05
574,13843,4622,1495.56,2016-01-01,2016-01-23
575,13064,51690,2429.16,2015-01-01,2014-12-10
576,8273,51076,1980.66,2012-01-01,2012-01-22
577,49656,19582,1817.5,2017-01-01,2016-12-15
578,47943,47537,1879.5,2016-01-01,2015-12-28
579,46770,37576,898.28,2013-01-01,2013-01-27
580,28916,53744,618.81,2018-01-01,2017-12-06
581,19014,21332,1856.03,2010-01-01,2009-12-31
582,7657,37238,2179.36,2010-01-01,2010-01-03
583,7499,9406,2120.31,2015-01-01,2015-01-13
584,16523,10795,,2013-01-01,2013-01-22
585,22866,27115,1609.97,2014-01-01,2014-01-20
586,48267,2399,1595.14,2011-01-01,2011-01-05
587,51358,37719,1665.58,2013-01-01,2013-02-01
588,18970,52499,,2013-01-01,2013-01-22
589,39420,10475,735.19,2016-01-01,2015-12-12
590,18577,32936,658.02,2017-01-01,2016-12-02
591,43045,34958,2481.26,2014-01-01,2013-12-15
592,14303,16626,2067.8,2017-01-01,2017-01-06
593,53168,53570,2465.45,2015-01-01,2015-01-13
594,39378,48524,2254.77,2017-01-01,2017-01-19
595,55476,32219,1833.13,2012-01-01,2011-12-31
596,18851,24384,1462.89,2016-01-01,2016-01-15
597,20520,19373,733.05,2013-01-01,2012-12-03
598,34768,29030,,2014-01-01,2014-01-17
599,8282,14198,2887.86,2017-01-01,2016-12-14
600,17822,23396,2394.47,2014-01-01,2014-01-23
601,4731,11705,2072.77,2014-01-01,2013-12-09
602,33302,39214,1689.7,2016-01-01,2016-01-25
603,49103,53637,612.73,2012-01-01,2011-12-31
604,10013,50734,2441.04,2011-01-01,2011-01-16
605,40217,32316,1739.15,2012-01-01,2012-01-22
606,33717,46178,2352.78,2018-01-01,2017-12-11
607,40607,38012,1671.47,2016-01-01,2016-01-06
608,13251,48735,531.75,2011-01-01,2011-02-01
609,19577,45269,1349.67,2016-01-01,2015-12-06
610,48693,49474,692,2014-01-01,2014-01-06
611,36370,42973,1243.27,2014-01-01,2013-12-27
612,39664,51335,1734.23,2017-01-01,2016-12-15
613,19225,6641,2648.93,2012-01-01,2011-12-21
614,16119,41045,621.4,2018-01-01,2018-01-21
615,420,38538,2360.9,2017-01-01,2016-12-24
616,47742,42228,2560.81,2017-01-01,2017-01-25
617,5695,27288,1851.42,2016-01-01,2016-01-20
618,19246,39096,,2014-01-01,2013-12-03
619,54247,25333,2156.23,2011-01-01,2010-12-08
620,49714,31545,1468.56,2012-01-01,2012-01-25
621,5400,6013,,2017-01-01,2016-12-19
622,21409,40266,2661.77,2011-01-01,2010-12-25
623,16114,39044,1159.61,2013-01-01,2013-01-15
624,4200,23733,1108.68,2013-01-01,2012-12-08
625,41957,30576,1171.82,2017-01-01,2016-12-12
626,21438,49681,992.99,2016-01-01,2016-02-01
627,20268,45585,2814.14,2016-01-01,2016-01-07
628,31893,645,1493.3,2012-01-01,2012-01-04
629,18822,19709,,2017-01-01,2017-02-01
630,8156,35785,,2016-01-01,2015-12-03
631,17689,709,,2017-01-01,2017-01-19
632,18501,35138,1954.01,2015-01-01,2015-01-31
633,10914,31406,2129.65,2016-01-01,2015-12-29
634,13544,53324,2390.77,2013-01-01,2013-02-01
635,47314,20057,,2016-01-01,2016-01-10
636,25781,37781,2080.04,2015-01-01,2014-12-16
637,44903,17796,2364.85,2011-01-01,2011-01-21
638,15253,40740,2744.63,2014-01-01,2013-12-10
639,42513,49787,,2010-01-01,2010-01-21
640,24250,338,2019.49,2012-01-01,2011-12-11
641,55560,20624,670.61,2014-01-01,2013-12-19
642,43228,575,1583.44,2014-01-01,2014-01-16
643,14571,15703,1405.68,2017-01-01,2016-12-21
644,48285,2956,2388.94,2010-01-01,2009-12-15
645,51362,14730,1798.41,2016-01-01,2015-12-18
646,56393,15949,2567.3,2014-01-01,2013-12-12
647,46580,27861,2151.42,2011-01-01,2011-01-10
648,54597,30796,688.99,2013-01-01,2012-12-02
649,11028,51905,599.53,2015-01-01,2014-12-12
650,16456,21529,2547.63,2015-01-01,2014-12-11
651,55603,11241,1393.49,2013-01-01,2013-01-03
652,7521,1860,2015.48,2018-01-01,2018-01-12
653,55592,42725,993.37,2016-01-01,2015-12-02
654,48493,5122,2467.41,2017-01-01,2016-12-08
655,3304,43846,2611.55,2017-01-01,2017-01-23
656,6168,47245,2312.98,2010-01-01,2010-01-08
657,21113,28784,1723.19,2013-01-01,2012-12-31
658,4595,16148,2695.42,2011-01-01,2010-12-28
659,5267,21902,937.37,2015-01-01,2015-01-15
660,23500,7967,2000.23,2015-01-01,2014-12-16
661,35119,18787,1016.73,2013-01-01,2012-12-07
662,15292,31526,2731.14,2010-01-01,2009-12-25
663,24602,18203,1160.61,2011-01-01,2011-01-09
664,43694,19609,794.1,2014-01-01,2013-12-23
665,52908,24202,2192.68,2017-01-01,2016-12-17
666,51636,30285,,2015-01-01,2015-01-21
667,17555,13562,1709.94,2014-01-01,2014-01-11
668,16235,29702,2295.36,2016-01-01,2015-12-13
669,17962,24228,2688.37,2013-01-01,2013-01-13
670,52289,40961,,2014-01-01,2014-01-07
671,17553,22450,,2017-01-01,2017-01-20
672,27836,12876,564.33,2017-01-01,2017-01-15
673,34951,8400,2541.35,2010-01-01,2010-01-29
674,15211,21164,1491.5,2011-01-01,2011-01-16
675,13906,30313,1017.43,2011-01-01,2010-12-07
676,42981,25004,2536.12,2010-01-01,2009-12-25
677,44512,21676,912.8,2017-01-01,2016-12-09
678,23392,1191,568.5,2015-01-01,2014-12-30
679,41066,1429,1939.67,2013-01-01,2012-12-11
680,55242,23015,1340.14,2011-01-01,2010-12-24
681,22243,12498,824.87,2013-01-01,2012-12-19
682,27132,6757,2640.06,2016-01-01,2016-01-11
683,48483,18517,785.43,2011-01-01,2010-12-24
684,49266,36014,1121.2,2010-01-01,2010-01-19
685,13758,25119,2577.87,2011-01-01,2010-12-13
686,22215,35916,1324.52,2012-01-01,2011-12-05
687,18915,37238,2828.46,2011-01-01,2011-01-09
688,28619,1860,1242.91,2015-01-01,2014-12-08
689,5072,13883,,2013-01-01,2013-01-21
690,22232,4572,1283.58,2012-01-01,2011-12-26
691,49847,20985,,2011-01-01,2010-12-12
692,52304,24994,1764.58,2015-01-01,2015-01-07
693,43148,50606,1433.7,2012-01-01,2012-01-12
694,5411,29173,1525.07,2016-01-01,2015-12-03
695,13134,35355,1923.26,2011-01-01,2011-01-30
696,52449,48681,1223.78,2013-01-01,2012-12-03
697,20638,46066,839.98,2012-01-01,2011-12-12
698,15975,35892,742.39,2012-01-01,2012-01-24
699,8538,6795,677.59,2016-01-01,2016-01-20
700,51409,24515,2993.84,2013-01-01,2012-12-11
701,530,15650,2157.77,2014-01-01,2014-01-28
702,7416,13900,,2014-01-01,2014-01-15
703,8396,50621,1814.56,2015-01-01,2014-12-03
704,43599,51493,2733.57,2017-01-01,2017-01-14
705,23677,53353,1515.72,2011-01-01,2011-01-04
706,35241,31951,,2017-01-01,2017-01-14
707,17105,24437,1462.56,2013-01-01,2013-01-21
708,20113,44654,2331.85,2018-01-01,2018-01-31
709,41774,26449,2730.84,2014-01-01,2013-12-06
710,20845,27772,1940.64,2013-01-01,2013-01-11
711,7685,12104,2821.83,2016-01-01,2015-12-24
712,43344,45148,2268.45,2013-01-01,2013-01-23
713,7388,42745,1125.27,2012-01-01,2011-12-20
714,42677,20033,616.01,2011-01-01,2011-01-16
715,33616,34479,1664.92,2012-01-01,2011-12-13
716,47006,26579,,2012-01-01,2012-01-26
717,53532,45974,910.84,2011-01-01,2011-01-07
718,41440,37849,1108.69,2011-01-01,2011-01-05
719,51307,7766,2633.22,2012-01-01,2012-01-04
720,48025,21030,2035.96,2014-01-01,2013-12-23
721,51713,19125,2420.02,2012-01-01,2012-01-31
722,32606,50983,2867.97,2010-01-01,2009-12-14
723,56343,14270,716.8,2015-01-01,2014-12-18
724,38327,12164,665.16,2010-01-01,2009-12-10
725,39840,8910,2538.1,2017-01-01,2017-01-09
726,4645,48826,2327.58,2013-01-01,2012-12-26
727,25105,5388,2392.11,2017-01-01,2017-01-11
728,50259,24046,2209.09,2012-01-01,2012-01-31
729,46855,6567,2965.61,2016-01-01,2015-12-27
730,23354,15633,880.29,2013-01-01,2013-01-11
731,48481,4528,,2011-01-01,2010-12-05
732,10579,9480,716.14,2012-01-01,2012-01-14
733,9971,11796,2582.12,2013-01-01,2012-12-31
734,44382,9640,748.44,2013-01-01,2012-12-26
735,28900,39635,2624.63,2016-01-01,2016-01-20
736,17896,9332,2585.51,2011-01-01,2011-01-03
737,39334,52864,1963.11,2013-01-01,2012-12-22
738,6306,49809,2180.25,2014-01-01,2014-01-14
739,47550,19136,1585.72,2013-01-01,2013-01-08
740,6116,14255,786.12,2016-01-01,2015-12-07
741,8761,50534,1519.25,2018-01-01,2018-01-01
742,27032,3370,986.32,2012-01-01,2012-01-22
743,26148,3295,1270.25,2013-01-01,2013-01-15
744,41592,11644,1731.75,2016-01-01,2015-12-11
745,43130,53382,1515.97,2015-01-01,2015-01-30
746,46193,48717,1218.81,2014-01-01,2014-01-19
747,52598,14322,1099.26,2012-01-01,2011-12-30
748,17433,25974,803.02,2013-01-01,2013-01-10
749,9111,34612,1573.06,2015-01-01,2014-12-25
750,34275,15443,1798.89,2013-01-01,2013-01-25
751,35535,23563,1648.24,2015-01-01,2015-01-25
752,4475,39746,,2018-01-01,2017-12-10
753,39866,18881,1840.6,2017-01-01,2017-01-23
754,36959,49442,1519.82,2011-01-01,2010-12-02
755,22926,8158,2665.09,2018-01-01,2017-12-22
756,14468,36398,2987.79,2011-01-01,2011-01-20
757,35577,36395,940.53,2011-01-01,2010-12-08
758,40860,39240,2818.39,2012-01-01,2011-12-11
759,13744,38698,1858.4,2013-01-01,2013-01-16
760,6079,29620,,2013-01-01,2013-01-29
761,26871,47535,2493.23,2017-01-01,2017-01-30
762,49032,9474,,2016-01-01,2015-12-05
763,52994,39591,1519.52,2011-01-01,2010-12-22
764,20138,40602,1595.77,2013-01-01,2012-12-07
765,36498,32063,2872.27,2014-01-01,2014-01-23
766,47220,25773,,2011-01-01,2010-12-23
767,46127,38330,2633.02,2016-01-01,2016-01-09
768,9811,47492,,2014-01-01,2014-01-22
769,31706,48318,1158,2017-01-01,2016-12-12
770,8273,41271,1377.26,2011-01-01,2011-01-11
771,28799,18746,1390.01,2013-01-01,2012-12-07
772,37776,19565,1309,2012-01-01,2012-01-19
773,45635,18539,2690.98,2013-01-01,2012-12-11
774,20516,42993,,2016-01-01,2016-01-06
775,22044,36823,1872.45,2010-01-01,2010-01-29
776,27650,35289,645.52,2017-01-01,2017-01-23
777,52158,26052,2054.4,2016-01-01,2016-01-19
778,53042,18434,2697.98,2013-01-01,2012-12-31
779,30641,33850,,2017-01-01,2017-01-25
780,37552,49215,,2011-01-01,2011-01-07
781,24512,34797,837.98,2016-01-01,2015-12-11
782,33214,49412,2313.18,2010-01-01,2010-01-23
783,29060,26938,999.22,2017-01-01,2017-01-27
784,54491,30657,2102.49,2017-01-01,2016-12-21
785,55582,22777,1723.76,2018-01-01,2018-01-21
786,5228,1415,2313.82,2013-01-01,2013-01-20
787,9491,20816,979.36,2011-01-01,2010-12-30
788,23497,22257,1803.78,2011-01-01,2011-01-28
789,14242,2090,2555.99,2018-01-01,2018-01-06
790,38141,24311,573.25,2017-01-01,2016-12-14
791,26605,30566,997.32,2017-01-01,2017-01-30
792,997,36592,2508.64,2016-01-01,2015-12-31
793,365,38710,1653.13,2018-01-01,2017-12-07
794,27392,50762,2648.69,2012-01-01,2012-01-12
795,14152,16228,1263.59,2016-01-01,2016-01-21
796,5275,46454,2215.16,2016-01-01,2016-01-14
797,16316,53518,2200.13,2014-01-01,2014-01-12
798,52182,1067,2810.93,2018-01-01,2017-12-09
799,36688,15844,1044.99,2017-01-01,2017-01-16
800,20365,52553,1794.84,2010-01-01,2010-01-11
801,53844,37268,1010.79,2016-01-01,2015-12-18
802,37275,36503,2281.97,2010-01-01,2009-12-10
803,30152,22114,,2014-01-01,2013-12-21
804,40764,47366,,2016-01-01,2015-12-16
805,6711,12631,1318.99,2013-01-01,2012-12-06
806,49471,28674,,2014-01-01,2013-12-13
807,19647,15809,896.48,2012-01-01,2012-01-19
808,49168,33307,823.79,2011-01-01,2011-01-29
809,13971,28851,1292.04,2012-01-01,2011-12-15
810,4253,10639,2019.26,2012-01-01,2012-01-11
811,45720,18337,1465.15,2012-01-01,2011-12-13
812,4731,33239,2957.47,2014-01-01,2013-12-08
813,45986,45352,2281.73,2016-01-01,2016-01-17
814,252,25265,539.29,2011-01-01,2010-12-30
815,54002,2172,,2015-01-01,2014-12-25
816,47414,4296,747.59,2018-01-01,2018-01-17
817,18293,6386,,2012-01-01,2011-12-24
818,23491,42846,1818.82,2013-01-01,2013-01-15
819,38830,31918,1942.46,2016-01-01,2015-12-30
820,15911,7053,711.85,2017-01-01,2016-12-04
821,6646,14102,1512.34,2011-01-01,2011-01-02
822,12603,44379,761.69,2012-01-01,2011-12-14
823,28263,45920,1467.58,2016-01-01,2015-12-19
824,37923,17101,1737.39,2013-01-01,2013-01-09
825,10559,13142,850.25,2012-01-01,2012-01-17
826,17618,47351,,2018-01-01,2017-12-14
827,6800,37501,622.03,2012-01-01,2012-01-06
828,38905,18315,,2016-01-01,2015-12-28
829,55834,12817,,2013-01-01,2013-01-14
830,11125,24422,2143.76,2013-01-01,2012-12-15
831,45468,21619,1330.68,2015-01-01,2015-01-13
832,14362,3402,2324.42,2015-01-01,2014-12-14
833,35964,45175,1817.88,2011-01-01,2011-01-28
834,23121,30031,,2018-01-01,2018-01-24
835,34939,13929,1829.89,2017-01-01,2017-01-12
836,27719,46446,2649.45,2016-01-01,2015-12-26
837,36130,26678,1713.96,2013-01-01,2012-12-05
838,18830,34068,840.48,2016-01-01,2016-01-11
839,12535,27067,,2011-01-01,2010-12-14
840,34811,18047,2484.21,2016-01-01,2015-12-10
841,50884,36960,783.98,2016-01-01,2015-12-04
842,41133,13734,2368.08,2011-01-01,2011-01-16
843,26312,34661,,2014-01-01,2014-01-11
844,46268,45965,2425.39,2015-01-01,2015-01-07
845,15487,43811,597.61,2017-01-01,2017-01-29
846,11904,5485,2266.4,2018-01-01,2018-01-31
847,50645,27986,537.62,2014-01-01,2013-12-18
848,40240,11948,2571.24,2018-01-01,2018-01-23
849,52091,51665,1976.48,2010-01-01,2010-01-29
850,1209,29745,1792.95,2015-01-01,2014-12-10
851,998,29644,1047.72,2011-01-01,2010-12-20
852,16232,41557,2882.17,2014-01-01,2013-12-28
853,41013,41762,2062.22,2012-01-01,2011-12-27
854,37984,16164,1539.92,2016-01-01,2016-01-29
855,53943,9018,1394.88,2013-01-01,2013-01-16
856,42431,13049,1183.72,2015-01-01,2015-01-06
857,4371,43361,1852.02,2012-01-01,2012-01-26
858,28204,15042,2826.51,2017-01-01,2017-01-14
859,5706,18840,2597.76,2016-01-01,2016-01-27
860,18095,38412,1046.02,2015-01-01,2014-12-26
861,9146,31245,1545.88,2011-01-01,2011-01-28
862,21216,49949,1763.26,2013-01-01,2013-02-01
863,18861,30546,2912.25,2013-01-01,2013-01-28
864,31225,970,,2014-01-01,2013-12-30
865,11909,34076,554.11,2012-01-01,2012-01-27
866,43232,29125,2869.36,2011-01-01,2010-12-07
867,5074,18852,1835.41,2011-01-01,2010-12-11
868,124,16251,1889.64,2016-01-01,2016-01-27
869,6643,32393,2113.97,2016-01-01,2016-01-28
870,34476,19447,1844.06,2016-01-01,2015-12-23
871,20909,28187,579.91,2015-01-01,2014-12-27
872,18421,20229,2077.58,2017-01-01,2017-01-30
873,46624,32476,2685.35,2013-01-01,2013-01-21
874,28354,28033,1341.83,2011-01-01,2011-01-17
875,52814,27372,2525.14,2012-01-01,2011-12-05
876,5708,24819,1633.63,2015-01-01,2014-12-05
877,43600,28496,616.28,2011-01-01,2010-12-28
878,12939,12807,540.3,2017-01-01,2017-01-26
879,43295,31481,701.11,2014-01-01,2014-01-18
880,46529,8321,,2012-01-01,2011-12-16
881,9448,18576,1946.2,2014-01-01,2013-12-22
882,18399,14416,1108.05,2013-01-01,2012-12-23
883,18475,48736,,2010-01-01,2009-12-19
884,10126,24918,1393.28,2015-01-01,2015-01-11
885,30681,42991,2012.18,2011-01-01,2011-01-04
886,2399,23636,2713.58,2015-01-01,2014-12-25
887,25576,36498,1963.32,2016-01-01,2015-12-16
888,2455,6386,2444.67,2016-01-01,2016-01-28
889,15111,14944,1757.7,2010-01-01,2009-12-04
890,23297,53661,1394.45,2015-01-01,2015-01-11
891,51610,51164,857.73,2015-01-01,2014-12-25
892,18546,32818,2944.3,2017-01-01,2016-12-30
893,2204,52188,1149.45,2016-01-01,2015-12-03
894,8932,11475,2856.15,2014-01-01,2014-01-17
895,11654,2862,2522.59,2011-01-01,2010-12-03
896,44685,17101,957.96,2016-01-01,2015-12-27
897,12866,16602,520.99,2010-01-01,2010-01-15
898,34095,24940,1816.99,2017-01-01,2016-12-05
899,53349,17859,2387.15,2011-01-01,2010-12-18
900,24658,12277,2547.86,2011-01-01,2011-01-21
901,3899,12116,1375.85,2014-01-01,2013-12-31
902,53973,31279,1063.48,2011-01-01,2011-01-10
903,50963,34367,2156.05,2013-01-01,2012-12-14
904,27739,18804,1577.25,2018-01-01,2017-12-16
905,22208,13601,585.27,2016-01-01,2016-01-26
906,29248,36672,,2017-01-01,2016-12-24
907,39428,27644,1408.13,2015-01-01,2014-12-23
908,2252,33036,2618.52,2015-01-01,2014-12-12
909,47475,50063,748.61,2016-01-01,2015-12-09
910,14359,17112,2499.36,2016-01-01,2015-12-07
911,16903,42703,957.04,2016-01-01,2016-01-14
912,55705,1078,2444.47,2010-01-01,2009-12-04
913,878,9509,1512.47,2011-01-01,2010-12-30
914,39752,25051,1529.93,2017-01-01,2016-12-22
915,48464,40407,1465.11,2018-01-01,2018-01-26
916,40825,32945,1030.73,2018-01-01,2017-12-27
917,33218,9427,1100.3,2016-01-01,2016-01-20
918,27932,19772,1161.95,2014-01-01,2013-12-26
919,32792,2001,2962.93,2011-01-01,2010-12-19
920,23669,37849,1521.01,2016-01-01,2015-12-16
921,26239,35141,2981.06,2014-01-01,2014-01-26
922,40478,41568,2396.51,2013-01-01,2012-12-08
923,37514,30458,1068.23,2017-01-01,2017-01-29
924,11122,8699,700.13,2018-01-01,2018-01-20
925,25437,26967,2235.07,2013-01-01,2012-12-13
926,19642,48242,1941.2,2014-01-01,2013-12-02
927,28306,43533,2279.76,2016-01-01,2015-12-04
928,20116,35405,548.67,2012-01-01,2012-01-14
929,42201,37577,983.36,2012-01-01,2011-12-10
930,46595,23066,1443.23,2018-01-01,2017-12-07
931,20766,45122,1030.46,2015-01-01,2014-12-17
932,49061,40723,1723.05,2013-01-01,2013-01-08
933,9350,25779,,2011-01-01,2011-01-27
934,25578,27747,2266.2,2013-01-01,2013-01-02
935,44752,34787,,2012-01-01,2012-01-25
936,6588,13445,968.54,2013-01-01,2012-12-22
937,29824,50614,675.5,2011-01-01,2011-01-02
938,26507,32729,2954.22,2016-01-01,2015-12-08
939,47524,34551,,2017-01-01,2017-01-29
940,8935,46905,,2017-01-01,2017-01-28
941,31636,9466,,2016-01-01,2016-01-03
942,49107,18835,,2013-01-01,2013-01-21
943,55120,43816,2196.42,2014-01-01,2013-12-11
944,19971,53151,1702.71,2014-01-01,2013-12-17
945,40601,11040,2559.99,2013-01-01,2013-01-03
946,22472,13238,,2015-01-01,2014-12-26
947,11815,2851,2489.07,2014-01-01,2014-01-21
948,52074,18745,2279.64,2016-01-01,2015-12-26
949,12501,38937,1068.92,2018-01-01,2017-12-28
950,42597,22039,2788.79,2010-01-01,2010-01-14
951,38975,37981,2614.11,2012-01-01,2012-01-05
952,37348,13534,2849.97,2012-01-01,2011-12-14
953,17298,46857,2873.65,2013-01-01,2012-12-11
954,22468,35875,576.53,2017-01-01,2016-12-13
955,3120,31103,681.77,2016-01-01,2016-01-04
956,37517,27731,2835.71,2015-01-01,2015-01-05
957,10553,16374,2526.16,2015-01-01,2015-01-31
958,1424,11794,2131.57,2017-01-01,2017-01-26
959,16618,51463,1758.54,2016-01-01,2015-12-29
960,23287,47341,2022.33,2012-01-01,2012-01-05
961,42971,35671,2452.63,2015-01-01,2014-12-03
962,34744,3483,628.14,2016-01-01,2016-01-17
963,582,14786,919.45,2014-01-01,2013-12-19
964,7928,14694,1351.91,2015-01-01,2014-12-21
965,450,29009,2450.62,2015-01-01,2014-12-15
966,24857,40165,2684.48,2010-01-01,2009-12-22
967,17099,36497,2123.2,2011-01-01,2010-12-28
968,21311,43983,2634.01,2014-01-01,2013-12-21
969,493,21069,853.77,2015-01-01,2014-12-07
970,52880,41515,1328.54,2013-01-01,2012-12-26
971,37172,34003,1312.39,2011-01-01,2011-01-22
972,30407,41183,733.2,2017-01-01,2017-01-09
973,35412,45693,1910.55,2011-01-01,2010-12-14
974,26763,13827,1900.9,2011-01-01,2010-12-10
975,10693,43160,1753.99,2011-01-01,2010-12-07
976,44968,24092,2747.69,2017-01-01,2017-01-27
977,34060,33810,2655.99,2011-01-01,2010-12-07
978,43054,10198,1944.84,2017-01-01,2016-12-15
979,56221,23259,1193.86,2017-01-01,2017-01-20
980,51852,10152,893.62,2011-01-01,2010-12-27
981,27109,17260,992.91,2010-01-01,2010-01-25
982,5659,38141,2416.7,2018-01-01,2017-12-07
983,21055,41655,2120.83,2017-01-01,2017-01-19
984,55597,31904,,2014-01-01,2014-01-12
985,1190,46820,2962.07,2013-01-01,2012-12-07
986,18489,15917,2270.17,2014-01-01,2014-01-24
987,18388,9707,1574.31,2013-01-01,2012-12-26
988,5285,38707,643.49,2015-01-01,2014-12-07
989,24577,41570,1107.96,2012-01-01,2012-01-06
