SaleID,PropertyID,ClientID,AgentID,SalePrice,SaleDate,CommissionPercentage,TotalCommission
474,8934,29249,7923,165000,2013-01-11,99.27,4565.52
475,38028,40312,41521,190000,2016-03-08,46.86,2124.15
476,9253,8666,39208,174900,2015-08-25,84.17,2621.21
477,40817,43511,12508,231000,2015-03-13,96.01,171.09
478,24373,15362,31881,162000,2015-03-13,59.18,4304.63
479,4231,27343,34786,232500,2015-06-12,92.28,6850.76
480,2398,28854,56284,176000,2015-03-13,3.37,5613.29
481,20779,40187,32522,150000,2014-03-13,37.89,
482,216,46189,41098,182000,2015-03-13,78.09,13455.57
483,49227,195,23501,220000,2016-05-05,,7858.47
484,22496,29563,4991,180000,2013-05-15,51.18,1973.15
485,31084,25402,14435,219000,2016-10-14,28.8,8269.8
486,33177,48053,35842,217900,2016-10-31,33,8294.59
487,21062,795,44925,194941,2015-09-30,54.14,13917.11
488,12283,7153,42213,195000,2015-08-03,28.95,7283.23
489,8319,10306,2152,181000,2013-10-18,2.87,5652.51
490,39481,2742,54657,179999,2014-12-17,62.57,2165.34
491,7246,17967,53742,177500,2016-02-12,77.25,11949.37
492,20335,44474,1432,159900,2013-07-26,60.74,6737.58
493,41078,30837,28530,180000,2015-08-07,61.69,10285.05
494,38301,26672,47107,172500,2013-08-30,96.52,1277.45
495,39627,37292,15718,179200,2014-10-31,41.7,6395.59
496,8006,8272,36601,176000,2015-07-20,82.78,4190.79
497,36916,46929,33202,64000,2015-04-27,50.6,260.03
498,51693,50288,18700,81000,2015-04-29,71.76,7318.42
499,44515,10544,21445,167000,2015-10-15,63.04,11426.52
500,9978,49911,49815,83000,2013-08-16,26.87,2657.78
501,9710,36478,48704,40000,2014-02-26,7.2,3613.15
502,48098,42788,4527,152240,2016-08-25,79.85,
503,29580,11434,45278,189000,2016-03-02,19.26,8110.78
504,2973,21342,47391,80000,2014-06-20,51.8,2552.82
505,27712,49402,53425,144500,2013-08-23,33.86,12635.55
506,6809,7872,3825,128200,2014-05-22,,4897.21
507,36125,13462,6998,134900,2016-10-04,19.51,12174.9
508,43196,51107,23992,105000,2013-07-31,17.66,14849.73
509,33401,45587,53888,145000,2015-11-27,87.36,2882.09
510,44399,43526,49376,145000,2016-08-01,75.78,8335.23
511,11387,10677,32804,134000,2016-10-04,59.05,
512,20670,51613,52074,85000,2014-12-03,5.37,12697.37
513,50090,46619,16569,112000,2013-06-28,27.43,90.57
514,22289,32573,8543,130000,2015-09-11,14.82,
515,46567,44587,36564,152000,2013-04-18,42.11,
516,8825,12136,30940,179900,2015-06-30,99.52,13859.79
517,53717,7522,52105,201000,2016-06-30,92.25,
518,10611,53257,55624,125000,2013-06-27,84.38,610.8
519,7947,48545,41165,189950,2014-03-31,90.05,
520,27759,10947,15709,235000,2014-03-31,76.97,13149.96
521,48981,6826,19154,290000,2013-10-23,71.56,114.39
522,28605,43723,5791,165000,2014-01-27,62.3,7889.35
523,50054,3357,32804,175000,2014-04-17,30.87,10985.47
524,55640,23505,50989,190000,2015-09-09,81.09,10220.13
525,45021,28058,13135,189900,2015-05-08,2.67,12719.12
526,30761,15958,24729,53500,2014-05-21,52.67,13796.19
527,6512,6663,37913,136500,2014-06-20,23.87,14936.49
528,54565,27580,55495,152000,2014-07-29,45.52,3878.56
529,31787,24043,31528,155000,2013-04-05,43.16,1025
530,40349,24235,56267,175000,2016-04-28,43.64,1205.76
531,33925,32043,32383,150000,2013-08-23,,9820.36
532,25103,22241,15985,170000,2016-01-04,6.17,14922.96
533,2,10065,23364,146000,2014-02-14,38.92,13006.4
534,46100,50966,16795,210000,2016-03-29,88.57,7234.66
535,19957,18290,29961,180500,2016-05-27,79.79,4874.21
536,12202,49735,23047,190000,2014-01-31,58.42,11289.32
537,18602,52069,45340,205000,2016-04-07,0.33,5951.86
538,17908,21745,32186,236000,2014-09-26,49.54,11174.16
539,6176,40341,24701,222000,2015-10-21,82.71,3918.4
540,51532,18426,41160,280000,2015-10-09,79.49,10455.88
541,42161,25929,53292,210000,2014-06-09,32.64,9061.33
542,32722,2699,51031,230000,2013-09-05,76.37,11559.76
543,26460,31682,22540,268900,2014-10-03,71.7,9955.25
544,30877,22494,12342,212500,2014-02-24,36.51,6654.98
545,29045,6620,28575,310000,2016-01-26,27.73,150.16
546,13576,10413,40363,224900,2014-12-04,39.29,7297.06
547,37114,15544,35829,275605,2016-07-05,30.06,13398.25
548,51125,37671,42250,253400,2016-08-12,24.98,6895.69
549,10701,50843,18748,45000,2016-09-23,40.5,7851.21
550,27700,17880,290,270000,2016-10-21,85.2,6210.63
551,39590,38811,19205,165000,2013-03-04,84.86,14434.97
552,14956,27455,35987,181000,2016-10-07,57.87,8175.59
553,32147,33559,10525,145000,2016-03-24,61.42,7938.55
554,34312,8975,15444,171500,2016-03-03,47.06,
555,49930,11981,49637,111000,2014-09-08,,4560
556,25428,23846,47276,180000,2016-09-02,40.59,11225.24
557,17280,19808,5564,135000,2016-06-09,13.4,5561.84
558,55736,5129,45707,139900,2015-07-27,,516.81
559,12177,51986,26290,129900,2015-03-31,,4524.78
560,18596,48677,10535,110000,2014-11-25,46.66,12761.44
561,15898,8660,8780,132900,2014-05-15,98.47,8597.86
562,2115,13829,13211,115000,2013-04-08,40.68,13735.5
563,13533,42000,42587,107000,2014-11-06,62.01,2964.55
564,8887,49339,6155,140000,2016-04-28,83.41,2440.11
565,46768,6494,30410,117500,2014-08-01,86.81,2981.85
566,49733,28069,39558,130000,2015-08-28,33.42,10965.31
567,1259,50201,35911,150000,2015-12-30,39.21,13382.88
568,31401,47448,19840,115000,2016-03-14,10.18,11834.29
569,47721,13235,46338,144900,2015-08-28,32.9,3858.39
570,20649,28430,33677,116000,2014-11-07,,8760.78
571,15283,2914,17249,74900,2014-07-24,56.03,9044.03
572,25529,46342,13039,109900,2013-08-23,11.71,5839.29
573,45999,13609,4571,123000,2014-02-05,,3436.65
574,10112,6311,45413,152500,2016-07-22,28,4750.79
575,33858,33671,18999,125000,2015-06-30,75.75,14736.82
576,37667,19165,42256,125000,2015-01-16,96.36,9811.9
577,53831,25755,14430,265000,2016-09-22,10.76,2907.96
578,32465,14622,55891,270000,2016-06-29,38.87,12520.42
579,650,17521,33361,275000,2015-10-26,85.56,9536.91
580,50023,34127,52881,199900,2014-10-31,2.24,2655.05
581,30203,30818,10893,250000,2016-01-11,50.27,
582,11079,17507,36434,186500,2013-12-06,49.71,712.73
583,41651,34523,53646,188000,2014-03-28,51.81,10856.58
584,28098,52322,52699,137500,2013-08-07,,12450.03
585,24493,30884,54217,160500,2016-01-29,6.75,11633.03
586,18196,53128,27355,170000,2015-07-02,45.53,267.46
587,3581,22538,8190,148000,2016-04-21,,12904.68
588,43103,42280,20777,150000,2015-06-04,29.03,9144.6
589,30509,2995,6309,155000,2015-08-10,,14917.21
590,4910,47149,8097,119000,2014-12-18,42.39,9522.6
591,16657,15824,2915,147500,2015-05-28,34.44,5563.72
592,24496,10660,30635,80000,2013-06-11,54.56,4954.68
593,38971,33277,7247,100000,2014-08-21,78.23,8931.34
594,14075,45929,1867,60000,2013-06-14,17.16,3986.84
595,43877,42032,56348,118000,2015-01-09,10.89,
596,5309,43560,38057,154500,2015-04-23,79.34,10225.78
597,10455,10252,3211,112000,2013-09-27,32.57,4041.43
598,41192,644,45339,121500,2014-11-17,21.88,11058.11
599,17103,28200,31053,150000,2016-04-22,5.25,8636.72
600,39928,53670,5379,187000,2016-07-20,15.57,5438.5
601,28592,17087,43376,119000,2014-03-21,51.62,8337.88
602,47396,26713,51148,100000,2016-04-15,56.49,872.1
603,790,1357,2678,112000,2014-07-18,74.11,
604,7798,21267,11305,115000,2014-12-15,17.33,13593.58
605,55683,24649,11947,250000,2015-05-15,50.32,4831.93
606,48474,33308,55521,132000,2013-04-05,0.42,3098.48
607,52460,20315,51561,143900,2015-12-04,71.14,11596.89
608,42226,27979,38585,93000,2013-11-27,69.17,11439.59
609,1256,11655,2913,114000,2014-09-19,67.78,3592.9
610,25314,4439,55087,120000,2013-06-26,96.53,5.41
611,33083,11311,25069,127000,2015-08-26,52.61,7931.94
612,1491,9181,11379,108750,2015-09-14,51.21,
613,32098,17613,40661,114900,2016-04-25,35.49,9692.48
614,51264,13002,16238,101900,2013-09-16,68.95,3007.3
615,52501,16180,33180,96400,2014-11-18,10.42,8514
616,38344,27769,47595,100000,2013-12-31,45.33,
617,35788,40164,15952,160000,2013-04-19,71.41,1298.05
618,28904,10674,19718,310000,2015-09-18,18.2,4330.42
619,15274,7605,6478,270000,2015-11-23,16.91,10794.26
620,9009,31867,49254,350000,2016-01-15,79.39,13105.84
621,54258,23084,34761,226000,2013-03-21,71.54,2322.39
622,43252,36683,53510,269000,2015-08-10,80.99,
623,9373,35554,44819,240000,2013-04-01,61.32,11913.52
624,26886,3941,49638,259857,2014-05-23,1.04,2382.55
625,10365,43051,11468,259900,2016-05-06,,
626,15462,48382,13538,240000,2015-11-20,40.45,1392.79
627,36254,25570,9809,267525,2014-10-03,41.3,6573.05
628,46610,942,48049,174000,2015-04-22,88.65,3232.02
629,46615,30970,25695,179900,2015-06-18,55.3,12523.93
630,53342,47857,27297,168500,2016-02-10,83.7,10693.58
631,51062,15210,53293,199500,2016-07-20,42.44,3070.31
632,10644,42576,28479,170000,2013-09-06,30.68,7388.43
633,39868,19127,54810,315000,2016-06-16,4.27,7486.53
634,35609,7038,24578,164000,2014-10-23,11.19,9301.82
635,28739,26661,14469,167900,2013-03-12,78.45,14937.73
636,50020,22470,18920,172000,2013-06-17,,4083.3
637,14116,38392,9034,220000,2016-04-18,89.33,2857.36
638,15314,41280,5881,221000,2015-12-09,82.66,
639,40019,17862,50686,354000,2015-06-25,39.14,4470.4
640,2534,28350,8601,173500,2014-01-30,70.09,8565.44
641,9436,49514,45181,245000,2016-07-08,21.17,8508.56
642,52826,26983,39877,150000,2013-04-30,55.78,2293.42
643,19367,23111,42167,179900,2014-10-28,80.5,13128.1
644,13380,26070,21432,144000,2014-05-12,2.34,4129.65
645,8033,17856,33445,174900,2016-03-17,75.13,10534.79
646,45496,27033,13045,187500,2016-05-04,13.81,9949.46
647,33595,5984,29394,130000,2013-06-07,97.41,14165.75
648,5774,19454,15283,136000,2015-12-03,45.03,6912.93
649,42592,15221,18351,136000,2015-08-18,45.92,14121.1
650,45498,43073,9351,169900,2013-12-16,74.6,
651,19536,17723,49696,195000,2015-04-29,45.86,13639.82
652,7221,46201,38116,144000,2015-07-31,24.23,8627.22
653,30670,25925,8511,145000,2014-11-12,41.4,
654,1712,50095,40521,133000,2014-07-25,74.87,5470.14
655,2689,32618,37283,160000,2014-08-01,42.24,12213.85
656,54816,6456,10414,199900,2016-07-14,1.38,7143.95
657,24137,25991,1299,145000,2014-10-20,93.51,10610.2
658,4315,10371,31587,115000,2016-05-16,59.73,13309.81
659,5912,29894,53124,99495,2014-07-14,53.42,2846.88
660,35828,42653,43176,153000,2014-07-11,60.94,11855.16
661,43583,12219,6633,230000,2015-06-04,99.05,4552.82
662,11676,28230,43669,181900,2014-10-30,36.55,13491.33
663,46672,20039,7059,160000,2014-12-05,40.55,13788.23
664,20606,8128,7570,147000,2016-04-13,26.85,9650.52
665,54614,34323,51286,105000,2015-10-09,67.46,
666,23447,22069,16486,199900,2016-05-05,37.33,6840.84
667,24253,46543,35683,118200,2013-07-16,15.29,1573.78
668,17027,43581,43944,201500,2016-06-10,53.93,14012.53
669,2907,35546,42416,215000,2016-05-16,39.89,
670,15701,350,39094,145000,2014-11-17,,14998.02
671,41300,49295,33961,144000,2015-08-19,44.55,4831.31
672,7230,48681,14491,90000,2015-11-10,34.43,
673,19472,22539,34654,127000,2014-09-16,95.11,5486.08
674,37952,50429,43732,90000,2014-10-24,96.33,7648.82
675,34332,12420,33050,87000,2013-06-07,70.55,1452.02
676,51717,46284,13226,160000,2013-04-19,67.86,13976.46
677,29680,6397,40597,54000,2013-07-07,56.11,
678,20275,27028,31053,130000,2013-11-13,59.64,5736.29
679,33144,47785,35094,125000,2015-01-29,62.49,12200.02
680,29312,31314,20204,96600,2013-07-02,92,5307.27
681,34671,18472,9785,105900,2013-03-11,93.53,4030.4
682,56448,21667,13141,145000,2014-08-08,47.38,1854.46
683,2679,408,15725,163000,2016-10-05,98.3,1183.23
684,43697,52000,35818,160000,2016-07-15,92.89,1415.91
685,42811,20698,39488,128000,2015-06-09,69.27,3776.12
686,22125,31545,16668,136400,2016-04-14,17.18,6252.48
687,29139,17122,41581,112000,2015-10-26,90.94,3745.03
688,2411,3376,50475,145000,2015-09-04,29.92,809.8
689,19121,52040,48696,121500,2014-05-23,29.63,402.42
690,11881,9715,43780,145000,2016-04-11,11.63,6797.12
691,29089,18041,25172,100000,2015-07-24,46.18,
692,12487,47004,1529,170000,2016-06-17,37.55,
693,50594,3398,14968,95000,2015-12-11,,
694,29315,47704,30792,164900,2016-03-24,48.28,8683.44
695,793,25056,44575,162000,2015-07-14,31.12,
696,2608,49147,31430,162000,2015-07-14,,14935.28
697,15516,48107,53126,117500,2014-07-02,31.55,7954.78
698,31061,17813,25146,60000,2014-05-29,,12368.98
699,21770,24968,32982,154000,2014-11-06,88.6,1821.39
700,32400,1466,15825,139900,2015-05-22,19.19,14595.75
701,20785,6261,4482,71000,2014-04-02,74.87,3271.82
702,11541,12797,36586,93000,2016-03-09,18.92,774.59
703,29019,28738,30006,88000,2013-12-26,84.88,9594.58
704,25549,22317,27511,83500,2014-12-15,34.01,414.85
705,25407,1687,12861,100000,2015-07-24,30.07,7755.44
706,12232,2127,35689,170000,2016-06-17,24.92,3279.47
707,42465,52354,28630,129000,2014-08-04,51.69,2091.1
708,12731,2127,31573,96600,2013-07-02,27.01,9691.14
709,46742,6394,20457,107000,2015-12-22,69.78,3264.54
710,24795,36329,37681,96000,2015-09-01,53.16,6255.61
711,35201,23477,44539,157000,2016-08-05,10.06,14799.13
712,17667,36001,20113,900000,2015-05-01,77.53,10532.67
713,27586,25468,13329,900000,2015-05-01,42,1788.33
714,55830,11691,21444,900000,2015-05-01,37.42,14758.3
715,37885,21016,30319,900000,2015-05-01,97.62,11631.07
716,49262,50582,51161,900000,2015-05-01,35.06,
717,49138,31283,1316,900000,2015-05-01,39.07,1117.09
718,49799,20470,38272,157000,2016-08-11,73.15,
719,41003,10056,23486,900000,2015-05-01,95.43,4626.88
720,18248,36241,22882,900000,2015-05-01,93.77,12209.17
721,18763,1078,53335,877500,2016-01-06,22.09,11181.35
722,27887,32198,30208,900000,2015-05-01,95.38,
723,18203,37822,1163,149900,2016-08-29,,
724,26534,34345,6446,154900,2016-06-08,68.2,2754.15
725,7239,3794,36925,877500,2016-01-06,65.42,5280.62
726,17989,43188,22665,900000,2015-05-01,32.63,115.49
727,29452,270,39148,877500,2016-01-06,57.12,3705.09
728,12386,20147,1776,900000,2015-05-01,38.74,4095.02
729,37988,33374,26523,877500,2016-01-06,1.26,4461.2
730,19485,5256,5308,900000,2015-05-01,70.13,13167.44
731,47024,36658,36879,877500,2016-01-06,90.28,14949.71
732,5966,46118,15165,900000,2015-05-01,,12855.23
733,833,6652,1425,877500,2016-01-06,42.1,9688.25
734,55116,29002,49973,900000,2015-05-01,,12973.04
735,43549,26303,48723,877500,2016-01-06,53.34,4688.92
736,26410,20322,37867,900000,2015-05-01,,1907.43
737,52442,37565,33538,877500,2016-01-06,74.96,8546.22
738,25100,13848,4557,900000,2015-05-01,96.97,4368.1
739,25566,35664,42606,877500,2016-01-06,24.52,2148.95
740,20770,9204,3348,900000,2015-05-01,41.29,3230.99
741,9847,35916,13620,900000,2015-05-01,58.11,5706.84
742,1408,15387,30888,900000,2015-05-01,33.88,12529.91
743,36620,21155,8019,900000,2015-05-01,91.01,8575.25
744,4835,26676,12579,900000,2015-05-01,90.16,6922.85
745,38572,17770,38433,900000,2015-05-01,82.89,8178.79
746,26511,23846,3280,900000,2015-05-01,83.71,824.32
747,36394,45131,22628,900000,2015-05-01,33.45,14241.25
748,17150,44784,39582,900000,2015-05-01,62.85,8408.73
749,14114,8722,31521,900000,2015-05-01,43.18,8214.27
750,4938,51289,11090,900000,2015-05-01,68.35,4918.81
751,50366,17592,45380,900000,2015-05-01,20.57,6444.05
752,9382,2543,52527,900000,2015-05-01,6.3,
753,21544,50831,40733,900000,2015-05-01,56.29,13399.21
754,20020,17043,31370,900000,2015-05-01,98.84,12251.08
755,24382,30571,20651,900000,2015-05-01,26.87,
756,31701,33238,40501,900000,2015-05-01,6.99,
757,11272,35224,52869,900000,2015-05-01,99.12,5022.25
758,31842,23869,15268,900000,2015-05-01,71.08,2760.51
759,41090,22493,21008,900000,2015-05-01,,7603.07
760,9388,1397,42224,900000,2015-05-01,29.45,13602.05
761,34371,42897,41456,900000,2015-05-01,7.15,7844.68
762,38477,50407,21726,900000,2015-05-01,,4862.25
763,48014,52765,32494,900000,2015-05-01,96.31,11055.81
764,34924,35979,43574,900000,2015-05-01,40.02,7303.66
765,12933,13103,16331,900000,2015-05-01,31.87,9601.37
766,34174,35389,46797,900000,2015-05-01,11.16,2649.37
767,12480,42216,2922,900000,2015-05-01,40.93,
768,43499,16082,48241,900000,2015-05-01,33.14,2832.31
769,27490,19733,42920,900000,2015-05-01,68.11,8861.39
770,26632,13173,9443,900000,2015-05-01,15.64,12995.05
771,49757,34280,11875,900000,2015-05-01,33.52,6136.29
772,32970,12223,49390,900000,2015-05-01,29.6,2429.63
773,20049,6581,35581,900000,2015-05-01,29,12404.24
774,51583,18133,45379,900000,2015-05-01,49.16,6468.62
775,46444,15856,12497,900000,2015-05-01,13.17,3844.4
776,32296,32762,20594,900000,2015-05-01,70.23,4093.11
777,33760,22929,45460,900000,2015-05-01,5.79,5591.59
778,42732,47993,51213,900000,2015-05-01,35.13,5728.45
779,22735,11185,10052,900000,2015-05-01,88.88,9314.6
780,20347,27170,27046,900000,2015-05-01,92.86,195.42
781,53900,53445,36889,900000,2015-05-01,91.15,
782,43329,17298,36680,900000,2015-05-01,29.08,10081.88
783,48514,28592,18409,900000,2015-05-01,47.25,4079.68
784,51826,2932,11692,900000,2015-05-01,28.68,13763.65
785,22726,19086,13560,900000,2015-05-01,14.04,14556.04
786,19087,24474,28166,900000,2015-05-01,57.31,
787,17787,16179,41885,900000,2015-05-01,87.24,1579.41
788,42004,34939,10161,900000,2015-05-01,56.09,604.81
789,25753,39259,40324,900000,2015-05-01,15.5,4850.99
790,49937,17228,5755,900000,2015-05-01,12.35,7632.86
791,31717,2736,44013,900000,2015-05-01,99.19,
792,35322,26153,7057,900000,2015-05-01,4.95,13594.63
793,24073,31877,38960,900000,2015-05-01,18.01,13425.5
794,52716,17456,42838,157000,2016-08-11,81.79,12697.2
795,32917,34886,28715,900000,2015-05-01,78.21,7879.3
796,40630,1339,55332,900000,2015-05-01,13.33,3751.72
797,11018,668,8701,900000,2015-05-01,24.09,8228.03
798,14026,29230,55494,900000,2015-05-01,22.72,
799,12100,21164,37941,159600,2016-08-12,50.35,10391.26
800,883,50538,48209,900000,2015-05-01,77.03,8361.28
801,35017,27534,39362,900000,2015-05-01,16.53,9323.61
802,40071,27540,40712,160850,2016-09-09,64,2836.94
803,46438,20086,11825,900000,2015-05-01,33.1,13402.97
804,27432,49283,10716,157000,2016-08-05,43.38,8259.87
805,9434,3716,8901,900000,2015-05-01,92.27,6629.5
806,8393,29580,32137,900000,2015-05-01,62.49,13962.84
807,2985,41078,13251,900000,2015-05-01,94.49,13155.51
808,3315,25974,53111,900000,2015-05-01,80.43,7526
809,22009,26273,50467,900000,2015-05-01,77.89,10724.35
810,10259,41361,6343,159900,2016-09-15,,13691.52
811,51302,30461,48972,900000,2015-05-01,45.64,2218.62
812,780,43688,12676,900000,2015-05-01,57.59,5535.41
813,1809,33777,49308,157000,2016-08-18,62.87,8226.38
814,15536,5236,15649,900000,2015-05-01,75.72,9020.98
815,35665,23966,20800,900000,2015-05-01,22.03,9157.28
816,42870,46835,49425,900000,2015-05-01,5.68,882.11
817,26273,35027,27411,900000,2015-05-01,80.69,901.67
818,49250,35233,55338,900000,2015-05-01,76.45,13984.65
819,35577,49617,45961,900000,2015-05-01,66.68,9778.52
820,21213,40392,41697,900000,2015-05-01,8.23,10371.41
821,18650,2968,29946,900000,2015-05-01,55.73,6045.32
822,17257,48857,241,900000,2015-05-01,,13190.73
823,19635,15837,45427,900000,2015-05-01,0.8,2717.66
824,9393,37709,50835,900000,2015-05-01,80.72,
825,44411,32289,42102,900000,2015-05-01,77.34,9053.38
826,36922,41833,14799,900000,2015-05-01,45.07,4952.37
827,45932,18751,34875,900000,2015-05-01,33.74,6595.11
828,44101,5795,11360,900000,2015-05-01,,2285.71
829,218,35875,49937,900000,2015-05-01,39.2,358.47
830,5514,5587,14968,900000,2015-05-01,49.82,3485.45
831,6709,23669,18961,900000,2015-05-01,98.93,6841.39
832,36221,6156,13026,900000,2015-05-01,24.02,7341.8
833,29760,48508,4547,900000,2015-05-01,46.87,4036.91
834,53149,10051,17164,900000,2015-05-01,14.13,3408.33
835,54958,16882,27947,900000,2015-05-01,47.73,740.1
836,18072,32866,22622,900000,2015-05-01,70.05,3415.71
837,36206,26822,36510,900000,2015-05-01,43.9,10333.22
838,31897,47899,14848,900000,2015-05-01,3.27,14412.12
839,54604,26208,5950,900000,2015-05-01,13.35,11045.9
840,54262,1424,46763,900000,2015-05-01,50.55,10807.11
841,27448,34270,52383,900000,2015-05-01,39.55,17.26
842,47198,22420,11776,900000,2015-05-01,24.78,3240.67
843,50364,8307,20129,900000,2015-05-01,31.77,
844,44242,21113,8625,900000,2015-05-01,58.86,7791.44
845,29402,40800,13650,900000,2015-05-01,80.52,3439.94
